"Tôi bị ớn lạnh, nôn mửa, mệt mỏi, sụt cân, ho, sốt cao, khó thở, đổ mồ hôi, chán ăn, sốt nhẹ, vàng mắt, sưng hạch bạch huyết, khó chịu, đờm, đau ngực, có máu trong đờm.","Bệnh lao"
"Có thể là tôi cảm thấy rất ốm gần đây. Tôi bị buồn nôn và nôn rất nhiều, và tôi mất cảm giác thèm ăn. Tôi cũng cảm thấy rất yếu.",thương hàn
Có thể tôi bị cảm lạnh rất nặng. Mũi tôi chảy nước và mắt tôi đỏ và sưng. Tôi ho rất nhiều và ngực tôi cảm thấy rất nặng. Tôi không ngửi thấy gì và cơ bắp của tôi rất đau.,Cảm lạnh thông thường
"Tôi bị hắt hơi liên tục, ớn lạnh, mệt mỏi, ho, sốt cao, nhức đầu, hạch bạch huyết sưng, đờm, kích ứng cổ họng, mắt đỏ, áp lực xoang, chảy nước mũi, nghẹt mũi, đau ngực, mất khứu giác, đau cơ",Cảm lạnh thông thường
Tôi có thể có Các dấu hiệu và triệu chứng của ung thư bóng Vater có thể bao gồm: "Vàng da" và mắt ("vàng da") Phân màu đất sét Đau bụng Sốt Chảy máu trực tràng Buồn nôn Nôn Giảm cân,Ung thư biểu mô ống
"Tôi bị mệt mỏi, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều",Suy giáp
"Tôi bị mệt mỏi, tăng cân, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, tuyến giáp to, móng tay giòn, sưng tấy, trầm cảm, cáu kỉnh, kinh nguyệt không đều",Suy giáp
"Tôi bị nôn , khó thở, đổ mồ hôi, đau ngực","Đau tim"
"Tôi bị ớn lạnh, nôn mửa, mệt mỏi, sốt cao, buồn nôn, táo bón, đau bụng, tiêu chảy, vẻ mặt nhiễm độc (thương hàn), đau bụng",thương hàn
"Tôi bị ớn lạnh, mệt mỏi, ho, sốt cao, khó thở, đổ mồ hôi, khó chịu, đờm, đau ngực, nhịp tim nhanh, đờm gỉ sắt.",Viêm phổi
"Tôi bị mệt mỏi, thay đổi tâm trạng, sụt cân, bồn chồn, đổ mồ hôi, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường","Cường giáp"
"Tôi bị run rẩy, ớn lạnh, chảy nước mắt",Dị ứng
"Tôi bị nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, buồn nôn, nhìn mờ và méo mó, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp.",Hạ đường huyết
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
"Có thể là tôi cảm thấy rất yếu và mệt mỏi gần đây, và tôi bị ho không khỏi. Tôi cũng bị sốt cao, và tôi thấy khó thở. Tôi ho ra rất nhiều chất nhầy.",Hen phế quản
"Tôi bị phát ban da, đau khớp, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm",Bệnh vẩy nến
"Tôi bị đau khớp, đau cổ, đau đầu gối, đau khớp hông, sưng khớp, đau khi đi bộ",Bệnh xương khớp
"Tôi bị mệt mỏi, ho, sốt cao, tiền sử gia đình, đờm nhầy",Hen phế quản
"Tôi bị tiểu buốt , khó chịu ở bàng quang, mùi nước tiểu hôi, cảm giác liên tục có nước tiểu","Nhiễm trùng đường tiết niệu"
"Tôi bị tiểu buốt, khó chịu ở bàng quang, mùi nước tiểu hôi, cảm giác liên tục có nước tiểu","Nhiễm trùng đường tiết niệu"
"Tôi bị ớn lạnh, ho, sốt cao, khó thở, đổ mồ hôi, khó chịu, đờm, đau ngực, nhịp tim nhanh, đờm gỉ sắt.",Viêm phổi
"Tôi bị ớn lạnh , nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, tiêu chảy, đau cơ","Sốt rét"
Có thể tôi đã bị đau rất nhiều ở cổ và lưng. Tôi cũng gặp vấn đề về thăng bằng và phối hợp. Tôi ho rất nhiều và chân tay yếu.,Bệnh thoái hóa đốt sống cổ
"Tôi bị nôn mửa, khó tiêu, chán ăn, đau bụng, đầy hơi, ngứa bên trong","Bệnh loét dạ dày tá tràng"
"Tôi bị yếu cơ, cứng cổ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị nôn mửa, đau đầu, buồn nôn, chuyển động quay tròn, mất thăng bằng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị đau bụng, buồn nôn và tiêu chảy. Họng tôi bị sưng và tôi khó thở. Đôi khi vào ban đêm tôi bị đau ngực và buồn nôn.",Dị ứng
"Tôi bị nôn mửa, khó tiêu, chán ăn, đau bụng, đầy hơi, ngứa bên trong","Bệnh loét dạ dày tá tràng"
"Có thể tôi cảm thấy không khỏe gần đây. Tôi bị ớn lạnh, ho và sốt cao. Tôi cũng khó thở và đổ mồ hôi nhiều. Tôi cũng có đờm đen đặc.",Viêm phổi
"Tôi bị đau dạ dày, ợ nóng, loét lưỡi, nôn mửa, ho, đau ngực","Gerd"
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng",Viêm gan D
"Tôi bị mệt mỏi, ho, sốt cao, khó thở, tiền sử gia đình, đờm nhầy",Hen phế quản
"Tôi bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng",AIDS
"Có thể tôi luôn khát và đói, và tôi phải đi tiểu liên tục. Tôi cũng đã sụt cân rất nhiều gần đây, và tôi luôn mệt mỏi.",Bệnh tiểu đường
"Tôi bị hắt hơi liên tục, run rẩy, ớn lạnh, chảy nước mắt",Dị ứng
"Tôi bị nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, buồn nôn, nhìn mờ và méo mó, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp.",Hạ đường huyết
"Tôi bị ngứa, mệt mỏi, lờ đờ, da vàng, nước tiểu sẫm màu, chán ăn, đau bụng, vàng mắt, khó chịu, đang được truyền máu, đang được tiêm thuốc không vô trùng",Viêm gan B
"Tôi bị nôn mửa, đau đầu, suy yếu một bên cơ thể, rối loạn cảm giác","Liệt (Xuất huyết não)"
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
"Có thể tôi cảm thấy rất mệt mỏi và yếu, và tôi dường như không ngủ đủ giấc. Tôi cũng nhận thấy một số đốm đỏ nhỏ trên cánh tay và chân.","Sốt xuất huyết"
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt",Viêm gan C
"Tôi bị bệnh ngoài da gây ra các mảng da khô, bong tróc. Tôi cũng bị đau khớp và da ở đầu gối và khuỷu tay bị bong tróc.",Bệnh vẩy nến
"Tôi bị đau đầu, đau ngực, chóng mặt, mất thăng bằng",Tăng huyết áp
"Tôi bị ngứa, phát ban ở da, các mảng da mất màu",Nhiễm trùng nấm
"Tôi bị đau lưng, yếu chân tay, đau cổ, chóng mặt, mất thăng bằng",Bệnh thoái hóa đốt sống cổ
"Tôi bị mệt mỏi, ho, sốt cao, khó thở, tiền sử gia đình, đờm nhầy",Hen phế quản
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình",Viêm gan C
"Tôi bị ngứa, nôn, mệt mỏi, sụt cân, sốt cao, da vàng, nước tiểu sẫm màu, đau bụng","Vàng da"
"Có thể là tôi cảm thấy rất chóng mặt và choáng váng gần đây. Tôi cũng bị đau đầu và đau ngực. Tôi không chắc chuyện gì đang xảy ra, nhưng tôi lo lắng.",Tăng huyết áp
"Tôi bị táo bón, đau khi đi tiêu, đau vùng hậu môn, phân có máu, kích ứng ở hậu môn","Trĩ hỗn hợp (lòi dom)"
"Tôi bị ngứa , lờ đờ, da vàng, nước tiểu sẫm màu, chán ăn, đau bụng, nước tiểu vàng, vàng mắt, khó chịu, đang được truyền máu, đang được tiêm thuốc không vô trùng.",Viêm gan B
"Tôi bị sụt cân, bồn chồn, lờ đờ, lượng đường không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều",Bệnh tiểu đường
"Tôi bị ớn lạnh, mệt mỏi, ho, sốt cao, khó thở, đổ mồ hôi, khó chịu, đờm, đau ngực, nhịp tim nhanh, đờm gỉ sắt.",Viêm phổi
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
Có thể tôi đã ho rất nhiều gần đây và tôi thấy khó thở. Tôi cũng bị sốt và cảm thấy yếu và mệt mỏi.,Hen phế quản
"Tôi bị nôn mửa, mệt mỏi, sụt cân, sốt cao, da vàng, nước tiểu sẫm màu, đau bụng","Vàng da"
"Tôi bị ớn lạnh, nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, tiêu chảy, đau cơ","Sốt rét"
"Tôi có thể đã cảm thấy thực sự ốm trong vài ngày qua. Tôi bị sốt cao, ớn lạnh và ngứa dữ dội. Tôi cũng nôn mửa và đổ mồ hôi rất nhiều. Tôi bị đau đầu và đau nhức cơ bắp. Tôi cảm thấy thực sự khốn khổ.","Sốt rét"
"Tôi bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch","Viêm gan do rượu"
"Tôi bị phát ban da, phồng rộp, lở đỏ quanh mũi, rỉ dịch vảy vàng","chốc lở"
"Tôi bị tiểu buốt, khó chịu ở bàng quang, mùi nước tiểu hôi, cảm giác liên tục có nước tiểu","Nhiễm trùng đường tiết niệu"
"Tôi bị nôn mửa, đau đầu, buồn nôn, chuyển động quay tròn, mất thăng bằng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị đau khớp, đau cổ, đau đầu gối, đau khớp hông, sưng khớp, đau khi đi bộ",Bệnh xương khớp
"Tôi bị nôn, khó thở, đổ mồ hôi, đau ngực","Đau tim"
"Tôi bị phát ban da, ớn lạnh, đau khớp, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, chán ăn, đau sau mắt, đau lưng, khó chịu, đau cơ, đốm đỏ trên cơ thể.","Sốt xuất huyết"
Có thể tôi đã cảm thấy rất ốm. Tôi đã nôn mửa và ngứa. Tôi cũng đã sụt cân rất nhiều và tôi kiệt sức. Da tôi chuyển sang màu vàng và sốt cao. Tôi cũng bị đau bụng và nước tiểu của tôi sẫm màu.,"Vàng da"
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể",Thủy đậu
"Tôi bị ợ nóng, khó tiêu, đau đầu, nhìn mờ và méo mó, đói quá mức, cứng cổ, trầm cảm, cáu kỉnh, rối loạn thị giác",Đau nửa đầu
"Tôi bị ngứa, phát ban da, phát ban da dạng nốt, các mảng da mất màu",Nhiễm trùng nấm
"Tôi bị phát ban da, đau khớp, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm",Bệnh vẩy nến
"Tôi bị mệt mỏi, chuột rút, bầm tím, béo phì, chân bị sưng, tĩnh mạch nổi rõ ở bắp chân","Tĩnh mạch giãn"
"Tôi bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng",AIDS
"Tôi bị hắt hơi liên tục, run rẩy, ớn lạnh, chảy nước mắt",Dị ứng
"Tôi bị nôn mửa, đau đầu, buồn nôn, mất thăng bằng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị nứt ở lòng bàn tay và lòng bàn chân, đau và chảy máu. Da cũng bị bong ra.",Bệnh vẩy nến
"Tôi bị phát ban da, phát ban dạng nốt, các mảng da mất sắc tố",Nhiễm trùng nấm
"Có thể tôi bị đau lưng rất nhiều, và cổ tôi cũng đau nữa. Tôi cũng cảm thấy choáng váng và mất thăng bằng, và tay chân tôi tê liệt.",Bệnh thoái hóa đốt sống cổ
"Tôi bị hen suyễn và thở khò khè và các vấn đề về hô hấp. Tôi cũng bị sốt, đau đầu và luôn mệt mỏi.",Dị ứng
"Tôi bị phát ban da, đau khớp, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm",Bệnh vẩy nến
"Tôi bị phát ban da, phồng rộp, lở đỏ quanh mũi, rỉ dịch vảy vàng","chốc lở"
"Tôi bị mệt mỏi , thay đổi tâm trạng, sụt cân, bồn chồn, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường","Cường giáp"
"Tôi bị ớn lạnh, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, táo bón, đau bụng, tiêu chảy, vẻ mặt nhiễm độc (thương hàn), đau bụng",thương hàn
"Tôi bị đau khớp, đau cổ, đau đầu gối, đau khớp hông, sưng khớp, đau khi đi bộ",Bệnh xương khớp
"Tôi bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch","Viêm gan do rượu"
"Có thể là tôi cảm thấy rất ốm gần đây. Tôi bị ngứa và nôn , và tôi đã sụt cân rất nhiều. Da tôi chuyển sang màu vàng, và tôi bị sốt cao. Bụng tôi cũng đau.","Vàng da"
"Tôi bị sốt cao, ớn lạnh và ngứa dữ dội. Tôi cũng bị đau đầu, đổ mồ hôi quá nhiều, buồn nôn và đau nhức cơ.","Sốt rét"
Có thể tôi bị sưng ở chân khiến tôi khó đi giày. Tôi không thể chạy nước rút hoặc đứng trong thời gian dài. Tôi có thể nhìn thấy một số mạch máu bị sưng.,"Tĩnh mạch giãn"
"Tôi bị mệt mỏi, chuột rút, bầm tím, chân bị sưng, mạch máu bị sưng, tĩnh mạch nổi rõ ở bắp chân","Tĩnh mạch giãn"
"Tôi bị phát ban da, mụn mủ, mụn đầu đen, mụn bọc",mụn trứng cá
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
Có thể tôi cảm thấy rất mệt mỏi và mắt tôi rất đỏ. Mũi tôi bị nghẹt và tôi ho ra rất nhiều đờm. Tôi cũng nhận thấy hạch bạch huyết của tôi bị sưng.,Cảm lạnh thông thường
"Tôi bị ngứa, nôn, da vàng, buồn nôn, đau bụng, vàng mắt","Bệnh ứ mật mãn tính"
"Tôi bị ngứa, phát ban da, phát ban dạng nốt, các mảng da mất màu",Nhiễm trùng nấm
"Tôi bị mệt mỏi, tăng cân, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều",Suy giáp
"Tôi bị yếu cơ, cứng cổ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị đau lưng, yếu chân tay, đau cổ, chóng mặt",Bệnh thoái hóa đốt sống cổ
"Tôi bị ngứa, nôn, mệt mỏi, sụt cân, sốt cao, da vàng, nước tiểu sẫm màu, đau bụng","Vàng da"
"Tôi bị táo bón, đau khi đi tiêu, đau vùng hậu môn, phân có máu, kích ứng ở hậu môn","Trĩ hỗn hợp (lòi dom)"
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
"Tôi bị phát ban da, mụn mủ, mụn đầu đen, mụn bọc",mụn trứng cá
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, tiền sử gia đình",Viêm gan C
"Tôi bị ngứa, nôn, mệt mỏi, sụt cân, sốt cao, da vàng, nước tiểu sẫm màu, đau bụng","Vàng da"
"Tôi bị phát ban da, đau khớp, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm",Bệnh vẩy nến
Tôi bị nôn và tiêu chảy trong vài ngày. Tôi gặp khó khăn trong việc giữ nước vì điều đó. Tôi cũng bị sốt nhẹ và táo bón. Đầu tôi cũng hơi đau một chút.,thương hàn
"Tôi bị phát ban da, ớn lạnh, đau khớp, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, chán ăn, đau sau mắt, đau lưng, khó chịu, đau cơ, đốm đỏ trên cơ thể.","Sốt xuất huyết"
"Tôi bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng",AIDS
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, chán ăn, đau bụng, vàng mắt",Viêm gan D
"Tôi bị đau rất nhiều ở chân, đặc biệt là khi tôi đứng trong thời gian dài. Da xung quanh tĩnh mạch của tôi bị đỏ và viêm, và ngứa. Tôi cũng bị chuột rút thường xuyên.","Tĩnh mạch giãn"
"Tôi bị mệt mỏi , tăng cân, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều.",Suy giáp
"Tôi bị đau khớp, nôn mửa, mệt mỏi, sốt cao, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt, suy gan cấp, hôn mê, chảy máu dạ dày",Viêm gan E
"Tôi bị phát ban da, đau khớp, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm",Bệnh vẩy nến
"Có thể tôi bị cảm lạnh. Tôi ho rất nhiều, và mũi tôi chảy nước như điên. Tôi không ngửi thấy gì, và ngực tôi đau. Cơ bắp của tôi cũng đau nhức.",Cảm lạnh thông thường
"Tôi bị yếu cơ, cứng cổ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị yếu cơ, cứng cổ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị ngứa, mệt mỏi, lờ đờ, da vàng, nước tiểu sẫm màu, chán ăn, đau bụng, vàng mắt, khó chịu, đang được truyền máu, đang được tiêm thuốc không vô trùng",Viêm gan B
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
"Tôi bị ho, sốt cao, khó thở, tiền sử gia đình, đờm nhầy",Hen phế quản
"Tôi bị nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
"Tôi bị sốt cao, ớn lạnh, buồn nôn và ngứa dữ dội. Tôi cũng bị đau đầu và đổ mồ hôi nhiều. Tôi bị đau nhức cơ và buồn nôn.","Sốt rét"
"Tôi bị đau đầu, đau ngực, chóng mặt, mất thăng bằng, thiếu tập trung",Tăng huyết áp
"Tôi bị yếu cơ, cứng cổ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị ngứa, phát ban da, đau dạ dày, tiểu buốt, tiểu rắt",Phản ứng thuốc
"Tôi bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch","Viêm gan do rượu"
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể.",Thủy đậu
"Tôi bị ngứa, phát ban ở da, các mảng da mất màu",Nhiễm trùng nấm
"Tôi bị đau đầu và đau ngực trong vài ngày, nhưng hôm nay tôi còn cảm thấy chóng mặt và đứng không vững.",Tăng huyết áp
"Tôi bị phát ban da, sốt cao, phồng rộp, lở đỏ quanh mũi, rỉ dịch vảy vàng","chốc lở"
"Tôi bị mệt mỏi, thay đổi tâm trạng, sụt cân, bồn chồn, đổ mồ hôi, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường","Cường giáp"
"Tôi bị nôn mửa, đau đầu, buồn nôn, chuyển động quay cuồng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị nôn mửa, mệt mỏi, đổ mồ hôi, đau đầu, buồn nôn, nhìn mờ và méo mó, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp",Hạ đường huyết
"Tôi bị sốt, ớn lạnh và nôn mửa. Tôi cũng bị đau đầu và đổ mồ hôi nhiều. Tôi cũng cảm thấy buồn nôn và đau nhức cơ.","Sốt rét"
"Tôi bị ớn lạnh, nôn mửa, mệt mỏi, sụt cân, sốt cao, khó thở, đổ mồ hôi, chán ăn, sốt nhẹ, vàng mắt, sưng hạch bạch huyết, khó chịu, đờm, đau ngực, có máu trong đờm.","Bệnh lao"
"Tôi bị nôn mửa, buồn nôn, chuyển động quay tròn, mất thăng bằng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình",Viêm gan C
Tôi bị phát ban trên da do mụn nước. Các mụn nước này gây đau và chứa đầy dịch. Tôi cũng bị sốt.,"chốc lở"
"Tôi bị ngứa, phát ban da, đau dạ dày, tiểu buốt, tiểu rắt",Phản ứng thuốc
"Tôi bị nôn mửa, đau đầu, buồn nôn, chuyển động quay tròn, mất thăng bằng, mất thăng bằng",(Chóng mặt) Chóng mặt tư thế Paroymsal
"Tôi bị mệt mỏi, sụt cân, uể oải, lượng đường không đều, nhìn mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều",Bệnh tiểu đường
"Tôi bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng",AIDS
Có thể tôi đã bị đau đầu và mờ mắt rất nhiều. Tôi cũng cảm thấy mình luôn đói và cổ bị đau. Tôi cũng cảm thấy rất cáu kỉnh và buồn bã.,Đau nửa đầu
"Tôi bị đau khớp , nôn mửa, sốt cao, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt, suy gan cấp, hôn mê, chảy máu dạ dày",Viêm gan E
"Tôi bị đau lưng, yếu chân tay, đau cổ, chóng mặt, mất thăng bằng",Bệnh thoái hóa đốt sống cổ
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình",Viêm gan C
"Tôi bị đau khớp, đau cổ, đau khớp hông, sưng khớp, đau khi đi bộ",Bệnh xương khớp
"Tôi bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, khó chịu, có đốm đỏ trên cơ thể",Thủy đậu
"Tôi bị ngứa, nôn, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt","Bệnh ứ mật mãn tính"
"Tôi bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch","Viêm gan do rượu"
"Tôi bị yếu cơ, sưng khớp, cứng khớp khi vận động, đau khi đi bộ",Viêm khớp
"Tôi bị ngứa, phát ban da, các mảng da không đều màu",Nhiễm trùng nấm
"Tôi bị đau khớp, nôn mửa, mệt mỏi, sốt cao, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt, suy gan cấp, hôn mê, chảy máu dạ dày",Viêm gan E
"Tôi bị đau lưng, yếu chân tay, đau cổ, chóng mặt, mất thăng bằng",Bệnh thoái hóa đốt sống cổ
"Tôi bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình",Viêm gan C
"Tôi bị nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, tiêu chảy, đau cơ","Sốt rét"
"Tôi bị mệt mỏi, tăng cân, tay chân lạnh, thay đổi tâm trạng, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều",Suy giáp
"Tôi bị đau đầu, đau ngực và chóng mặt. Tôi cũng gặp khó khăn khi đi bộ và tập trung.",Tăng huyết áp
"Tôi bị mệt mỏi , sụt cân, bồn chồn, lờ đờ, lượng đường trong máu không đều, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều",Bệnh tiểu đường
"Tôi bị mệt mỏi, thay đổi tâm trạng, sụt cân, bồn chồn, đổ mồ hôi, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường","Cường giáp"
"Tôi bị ngứa, phát ban da, đau dạ dày, tiểu ra máu",Phản ứng thuốc
"Tôi bị mệt mỏi, sụt cân, bồn chồn, lờ đờ, lượng đường trong máu không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều",Bệnh tiểu đường
"Tôi bị ngứa, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt","Bệnh ứ mật mãn tính"
"Tôi bị nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, buồn nôn, nhìn mờ và méo mó, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp.",Hạ đường huyết
"Tôi có thể đã cảm thấy rất ốm trong vài ngày qua. Tôi đã nôn mửa, bị tiêu chảy và cảm thấy rất mệt mỏi. Da tôi cũng chuyển sang màu vàng và nước tiểu của tôi sẫm màu. Tôi cũng đang bị đau bụng.","Vàng da"
"Tôi bị táo bón, đau khi đi tiêu, đau vùng hậu môn, kích ứng ở hậu môn","Trĩ hỗn hợp (lòi dom)"
Có thể là tôi cảm thấy rất nóng và lạnh gần đây. Tôi cũng ngứa rất nhiều và bị đau đầu. Tôi đổ mồ hôi rất nhiều và cảm thấy buồn nôn. Cơ bắp của tôi cũng đau nhức.,"Sốt rét"
"Tôi bị đau đầu, đau ngực, chóng mặt, mất thăng bằng, thiếu tập trung",Tăng huyết áp
"Tôi bị nôn mửa, đau đầu, suy nhược một bên cơ thể","Liệt (Xuất huyết não)"
"Tôi bị trũng mắt, mất nước, tiêu chảy","Viêm dạ dày ruột"
"Tôi bị mệt mỏi, sụt cân, bồn chồn, lờ đờ, lượng đường trong máu không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều",Bệnh tiểu đường
"Tôi bị đau đầu, chóng mặt, mất thăng bằng, thiếu tập trung",Tăng huyết áp
"Tôi bị teo cơ, các mảng ở cổ họng, sốt cao",AIDS
"Tôi bị táo bón, đau khi đi tiêu, đau vùng hậu môn, kích ứng ở hậu môn","Trĩ hỗn hợp (lòi dom)"
Tôi bị đau rát ở chân và cơn đau trở nên tệ hơn khi tôi đứng hoặc đi bộ trong thời gian dài.,"Tĩnh mạch giãn"
"Tôi bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt",Viêm gan D
